season,season_prefix,Referee,Games,Total fouls,Shooting,Personal,Loose ball,Personal take,Offensive charge,Offensive,Kicked ball,Technical,Defensive goaltending,Shooting block,Defensive 3 seconds,Delay of game,Personal block,Flagrant 1,Away from play,Double technical,Clear path,Double personal,Inbound foul,Delay technical,Lane violation,Jump ball violation,Flagrant 2,Hanging technical,Unsportsmanlike technical,Taunting technical,Excess timeout technical,Double lane,Too many players technical
2018,002,Scott Twardoski,46,586,286,182,28,16,21,4,7,7,5,7,10,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,002,Scott Wall,50,636,307,187,33,18,21,8,10,7,8,17,1,3,8,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
2018,002,Sean Corbin,39,623,237,247,31,14,16,10,8,11,5,11,11,6,5,1,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0
2018,002,Sean Wright,47,771,321,277,53,19,26,7,11,9,8,8,2,6,12,0,4,2,3,0,2,0,1,0,0,0,0,0,0,0,0
2018,002,Tom Washington,49,687,310,242,29,17,22,13,14,8,5,8,3,5,7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2018,002,Tony Brothers,53,787,349,257,29,13,23,7,30,26,7,17,4,7,8,3,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0
2018,002,Tony Brown,44,689,272,235,48,11,23,15,11,12,10,9,7,10,16,3,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0
2018,002,Tre Maddox,41,540,216,186,43,16,14,11,7,14,5,9,2,7,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,002,Tyler Ford,51,768,323,263,55,18,25,11,13,20,3,14,6,11,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2018,002,Vladimir Voyard-Tadal,7,91,47,31,4,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,002,Zach Zarba,49,704,307,222,52,26,25,8,9,12,7,8,2,7,5,2,0,6,3,0,2,0,0,0,0,0,0,1,0,0,0
2018,002,NA,871,11563,4534,3387,589,239,2107,173,0,142,0,115,88,0,122,13,21,0,7,13,5,0,0,0,4,0,2,0,0,0,0
2018,004,Bennie Adams,3,43,20,17,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Bill Kennedy,7,101,42,37,6,0,5,0,2,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Bill Spooner,4,49,30,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,004,Brent Barnaky,2,30,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Brian Forte,4,50,21,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Courtney Kirkland,4,42,14,18,0,0,5,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,David Guthrie,8,90,41,28,4,1,3,0,1,1,3,1,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,004,Derrick Collins,2,22,11,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,004,Derrick Stafford,14,208,90,73,14,4,13,1,6,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Ed Malloy,12,159,67,61,12,5,5,0,0,3,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,004,Eric Lewis,9,132,50,53,10,2,3,0,4,3,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Gary Zielinski,2,29,17,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,James Capers,13,198,74,75,20,1,5,1,6,3,2,1,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,James Williams,6,79,35,25,4,4,0,0,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Jason Phillips,10,131,59,51,4,2,1,3,4,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,004,John Goble,11,133,51,45,7,4,4,0,5,1,1,8,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Josh Tiven,8,128,59,40,11,6,1,1,1,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Kane Fitzgerald,7,117,47,47,7,1,2,1,2,2,1,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Karl Lane,1,13,3,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Ken Mauer,12,175,74,58,11,6,5,0,2,5,4,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Kevin Cutler,1,13,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Kevin Scott,1,21,8,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Marc Davis,13,177,64,82,7,1,2,2,2,5,3,1,2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,004,Mark Ayotte,4,47,27,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Mark Lindsay,2,18,6,9,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Mike Callahan,15,210,86,92,13,6,3,2,0,0,0,1,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Pat Fraher,7,72,34,21,5,2,2,0,0,1,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Rodney Mott,2,18,11,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Ron Garretson,4,47,17,22,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Scott Foster,13,222,70,92,14,4,10,2,7,3,2,4,1,2,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Sean Corbin,5,67,27,30,1,0,0,0,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Sean Wright,7,81,42,24,6,0,2,0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Tom Washington,8,121,53,53,4,0,0,2,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Tony Brothers,9,134,50,56,9,4,1,0,2,3,1,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,004,Tony Brown,4,68,37,21,4,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,004,Zach Zarba,13,198,86,73,7,8,3,0,6,2,5,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2018,004,NA,62,158,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,002,Aaron Smith,59,784,378,255,47,33,14,4,19,16,5,0,0,7,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2019,002,Ashley Moyer-Gleich,31,336,180,97,22,10,8,4,4,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Ben Taylor,63,919,418,324,57,28,22,10,15,14,11,0,8,4,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Brandon Adair,44,503,266,167,19,17,11,3,9,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019,002,Brent Barnaky,61,808,393,271,36,28,27,8,16,8,3,0,3,6,0,0,4,0,2,2,0,0,0,0,0,1,0,0,0,0,0
2019,002,Brett Nansel,44,651,336,207,28,29,16,11,5,7,4,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Brian Forte,64,884,405,297,44,21,31,7,15,30,7,0,8,12,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,002,CJ Washington,41,615,278,207,43,17,15,3,14,13,6,0,11,4,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2019,002,Courtney Kirkland,61,860,379,264,73,24,39,11,21,4,14,0,11,12,0,1,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0
2019,002,Curtis Blair,62,826,426,269,39,20,19,6,11,7,6,0,3,10,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2019,002,David Guthrie,61,888,372,312,41,27,24,7,25,30,11,0,8,17,0,1,7,0,2,2,0,1,0,0,0,1,0,0,0,0,0
2019,002,Dedric Taylor,64,871,416,279,52,33,19,6,24,13,9,0,9,6,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2019,002,Derek Richardson,50,611,275,215,28,30,17,3,8,9,6,0,8,5,0,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0
2019,002,Derrick Collins,60,747,367,252,31,33,22,5,9,5,4,0,9,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,002,Ed Malloy,65,853,422,296,29,23,19,3,13,17,14,0,1,3,0,3,1,4,1,2,0,0,0,0,1,1,0,0,0,0,0
2019,002,Eric Dalen,60,825,448,229,37,31,21,4,13,9,11,0,5,8,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Eric Lewis,63,1015,393,404,74,27,36,4,13,31,5,0,15,5,0,2,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0
2019,002,Evan Scott,10,108,58,30,7,2,2,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Gediminas Petraitis,64,861,395,308,46,18,28,8,17,16,4,0,7,9,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2019,002,Haywoode Workman,47,689,347,207,46,19,12,7,18,9,8,0,10,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019,002,J.T. Orr,61,853,417,250,60,23,28,8,15,18,9,0,8,9,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2019,002,JB DeRosa,55,708,332,256,40,20,19,2,14,10,5,0,0,3,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Jacyn Goble,49,786,359,288,27,20,20,10,13,27,7,0,1,5,0,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,002,James Capers,60,904,382,328,62,33,24,5,18,23,9,0,3,10,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0
2019,002,James Williams,63,909,390,295,63,28,24,11,20,26,11,0,22,12,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Jason Goldenberg,49,710,306,269,50,16,20,13,9,6,8,0,8,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Jason Phillips,63,886,395,327,34,20,21,7,20,20,11,0,6,13,0,3,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0
2019,002,John Butler,9,76,40,24,4,0,3,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,002,John Goble,63,928,350,389,45,20,24,14,20,20,14,0,6,16,0,1,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0
2019,002,Jonathan Sterling,46,618,239,236,34,25,16,7,11,15,10,0,8,8,0,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2019,002,Josh Tiven,64,922,451,294,55,25,14,8,17,30,7,0,9,4,0,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0
2019,002,Justin Van Duyne,49,673,288,242,46,18,16,7,18,9,1,0,12,7,0,2,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0
2019,002,Kane Fitzgerald,64,988,413,332,80,20,30,8,15,33,20,0,7,14,0,3,3,3,1,2,0,2,0,0,1,0,1,0,0,0,0
2019,002,Karl Lane,64,999,406,394,59,34,34,13,11,13,9,0,9,8,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Ken Mauer,59,860,426,284,37,30,21,8,14,8,7,0,7,11,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
2019,002,Kevin Cutler,56,677,299,246,30,36,22,0,8,11,5,0,4,7,0,1,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0
2019,002,Kevin Scott,60,869,392,294,59,28,24,5,21,13,11,0,2,6,0,4,5,1,2,0,0,1,0,0,1,0,0,0,0,0,0
2019,002,Leon Wood,53,769,342,263,64,20,22,11,16,0,6,0,10,7,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Leroy Richardson,52,701,341,235,36,21,12,1,22,8,6,0,6,9,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Marat Kogut,64,893,382,343,39,27,32,8,14,24,8,0,3,4,0,0,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0
2019,002,Marc Davis,63,891,434,302,32,24,11,3,20,15,16,0,9,11,0,2,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2019,002,Mark Ayotte,64,933,388,372,55,23,25,3,21,12,7,0,12,7,0,2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0
2019,002,Mark Lindsay,63,848,363,323,26,35,20,5,17,5,6,0,34,6,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Matt Boland,59,892,400,278,79,21,35,3,21,15,14,0,9,7,0,3,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0
2019,002,Matt Myers,33,446,198,181,25,7,12,3,5,3,6,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Michael Smith,56,911,419,331,46,22,24,17,10,4,10,0,15,3,0,0,3,2,1,0,0,1,0,1,0,2,0,0,0,0,0
2019,002,Mike Callahan,59,801,410,246,44,25,14,5,17,10,11,0,4,4,0,3,0,3,1,0,0,0,1,2,0,0,1,0,0,0,0
2019,002,Mitchell Ervin,58,872,376,324,54,30,20,5,16,8,9,0,6,8,0,4,8,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2019,002,Mousa Dagher,33,440,216,152,19,21,11,4,5,2,5,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Natalie Sago,31,370,194,94,21,19,10,4,9,13,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Nate Green,9,93,41,33,7,4,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Nick Buchert,64,910,405,328,73,19,15,8,12,19,4,0,10,9,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0
2019,002,Pat Fraher,65,888,442,289,47,26,23,12,14,9,2,0,10,8,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,002,Phenizee Ransom,32,376,154,153,26,17,7,2,7,2,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Ray Acosta,58,835,440,261,40,19,22,7,15,20,3,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2019,002,Rodney Mott,64,947,355,365,76,28,29,13,22,17,11,0,16,4,0,3,2,0,3,0,0,0,0,0,1,2,0,0,0,0,0
2019,002,Ron Garretson,60,729,336,237,46,35,19,0,11,13,11,0,15,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Scott Foster,64,981,435,324,56,29,29,23,20,23,16,0,3,8,0,4,2,3,3,0,0,1,0,0,0,1,0,0,0,0,1
2019,002,Scott Twardoski,64,849,419,286,49,28,12,6,17,13,6,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Scott Wall,56,814,400,259,47,19,28,12,24,6,11,0,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Sean Corbin,21,325,141,124,14,10,8,10,3,5,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,002,Sean Wright,64,1101,527,385,53,23,29,10,20,17,7,0,3,10,0,4,4,5,1,0,0,2,0,0,1,0,0,0,0,0,0
2019,002,Tom Washington,60,807,389,278,32,29,21,11,10,6,14,0,7,6,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Tony Brothers,63,1095,462,405,54,28,32,6,29,24,17,0,11,13,0,4,1,4,2,0,0,0,0,0,1,1,1,0,0,0,0
2019,002,Tony Brown,62,974,447,341,63,25,17,10,23,11,8,0,12,9,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Tre Maddox,60,796,382,245,60,35,20,8,13,12,10,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,002,Tyler Ford,64,1008,465,350,66,20,22,8,9,32,7,0,11,10,0,0,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0
2019,002,Zach Zarba,63,903,381,322,65,34,22,11,20,20,11,0,6,5,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,002,NA,977,2652,0,0,0,0,2572,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Ben Taylor,3,41,23,13,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Brent Barnaky,1,10,5,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Brian Forte,3,37,23,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Courtney Kirkland,5,70,33,18,7,7,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Curtis Blair,1,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,David Guthrie,12,175,77,63,11,9,5,0,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Derrick Collins,3,42,23,15,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Ed Malloy,10,155,66,56,10,7,4,1,2,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Eric Lewis,11,182,60,66,22,8,7,1,10,2,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Gediminas Petraitis,1,18,9,4,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,James Capers,14,206,83,81,18,5,5,2,3,2,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Jason Phillips,11,150,73,58,3,2,1,3,3,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,John Goble,12,191,82,73,10,6,10,2,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Josh Tiven,8,114,60,32,12,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Kane Fitzgerald,9,135,59,46,5,3,7,1,2,4,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Karl Lane,2,27,12,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Ken Mauer,10,172,83,61,4,3,10,0,4,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Kevin Cutler,2,22,10,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Kevin Scott,7,86,35,36,4,5,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Marc Davis,14,190,89,62,13,9,6,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,004,Mark Lindsay,3,40,14,14,3,3,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Michael Smith,3,48,22,15,2,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Mike Callahan,15,207,104,58,11,17,9,0,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Nick Buchert,3,61,24,26,6,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Pat Fraher,9,101,48,30,6,7,3,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,004,Rodney Mott,7,95,41,37,6,2,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Scott Foster,11,199,80,56,17,8,8,5,4,7,5,0,1,1,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
2019,004,Scott Twardoski,1,20,6,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Scott Wall,2,44,23,14,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Sean Wright,9,134,60,52,12,6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Tom Washington,7,93,42,36,3,4,2,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Tony Brothers,13,200,75,88,10,6,6,5,6,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Tony Brown,6,98,51,32,7,1,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Tre Maddox,2,20,13,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Tyler Ford,4,64,29,21,6,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,Zach Zarba,12,186,79,68,15,5,2,0,3,7,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,004,NA,68,194,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Aaron Smith,47,567,267,179,32,24,18,5,11,12,7,0,3,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Andy Nagy,13,137,64,45,7,6,3,2,2,2,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Ashley Moyer-Gleich,30,352,183,110,15,13,11,3,6,4,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Ben Taylor,56,849,339,320,79,29,16,6,16,19,4,0,7,5,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Bennie Adams,2,26,7,9,5,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Bill Kennedy,32,415,199,132,26,13,9,2,6,8,5,0,9,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,002,Bill Spooner,3,28,14,6,2,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Brandon Adair,36,364,174,130,16,19,9,1,4,2,4,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Brent Barnaky,54,663,354,199,29,25,25,2,9,3,6,0,2,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Brett Nansel,30,443,232,139,18,16,12,6,3,2,5,0,1,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Brian Forte,56,733,363,229,32,17,25,12,10,21,2,0,4,10,0,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0
2020,002,CJ Washington,36,560,284,159,39,24,12,7,7,12,3,0,4,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020,002,Courtney Kirkland,52,776,358,247,65,24,24,11,18,7,6,0,6,4,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2020,002,Curtis Blair,52,683,332,231,38,19,27,6,7,9,4,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,David Guthrie,52,813,347,285,30,30,21,5,16,28,15,0,10,16,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,002,Dedric Taylor,55,772,380,242,42,38,21,3,12,16,5,0,1,8,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2020,002,Derek Richardson,39,508,218,198,28,14,16,3,2,4,4,0,11,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,002,Derrick Collins,56,712,335,236,41,30,15,4,18,10,5,0,9,4,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2020,002,Ed Malloy,53,702,346,226,23,28,24,1,18,13,10,0,2,4,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2020,002,Eric Dalen,44,564,331,147,16,15,14,2,10,4,8,0,3,7,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
